timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,above_ground_altitude,target_z
8.29686,-0.321,-0.0762418,-0.5,-0.5,0.2247,0.0533692,2.42956,-1.86,2.75056,-1.78376,3.01747,0.5
8.31688,-0.337131,-0.0612256,-0.5,-0.5,0.235992,0.0428579,2.42988,-1.8556,2.76701,-1.79438,3.02373,0.5
8.33765,-0.337282,-0.0573619,-0.5,-0.5,0.236097,0.0401533,2.42973,-1.85174,2.76701,-1.79438,3.02373,0.5
8.35683,-0.337221,-0.0535823,-0.5,-0.5,0.236055,0.0375076,2.42979,-1.84796,2.76701,-1.79438,3.02373,0.5
8.37693,-0.37317,0.0564471,-0.5,-0.443553,0.261219,-0.0395129,2.43023,-1.84401,2.8034,-1.90045,2.9868,0.5
8.3968,-0.372473,0.0618697,-0.5,-0.381683,0.260731,-0.0433088,2.43093,-1.83858,2.8034,-1.90045,2.9868,0.5
8.41822,-0.368471,0.0867718,-0.5,-0.294911,0.25793,-0.0607403,2.43125,-1.83681,2.79973,-1.92358,2.9633,0.5
8.43681,-0.367116,0.092093,-0.5,-0.202818,0.256981,-0.0644651,2.43261,-1.83149,2.79973,-1.92358,2.9633,0.5
8.45676,-0.366634,0.0937459,-0.5,-0.109073,0.256644,-0.0656222,2.43309,-1.82983,2.79973,-1.92358,2.9633,0.5
8.47675,-0.351552,0.107543,-0.5,-0.00152902,0.246086,-0.0752804,2.43512,-1.82345,2.78667,-1.93099,2.93692,0.5
8.49721,-0.350362,0.110533,-0.5,0.109004,0.245253,-0.0773731,2.43631,-1.82046,2.78667,-1.93099,2.93692,0.5
8.51676,-0.348988,0.113434,-0.5,0.222438,0.244292,-0.0794038,2.43768,-1.81756,2.78667,-1.93099,2.93692,0.5
8.53683,-0.330636,0.1441,-0.5,0.366538,0.231445,-0.10087,2.43843,-1.81614,2.76907,-1.96024,2.94345,0.5
8.55814,-0.327987,0.148379,-0.5,0.5,0.229591,-0.103865,2.44108,-1.81186,2.76907,-1.96024,2.94345,0.5
8.57674,-0.318205,0.160493,-0.5,0.5,0.222744,-0.112345,2.44239,-1.80915,2.7606,-1.96965,2.89546,0.5
8.59673,-0.316425,0.16467,-0.5,0.5,0.221497,-0.115269,2.44417,-1.80498,2.7606,-1.96965,2.89546,0.5
8.61891,-0.319483,0.173495,-0.5,0.5,0.223638,-0.121446,2.44478,-1.80369,2.76426,-1.97719,2.9078,0.5
8.63671,-0.317356,0.177202,-0.5,0.5,0.222149,-0.124041,2.44691,-1.79999,2.76426,-1.97719,2.9078,0.5
8.65669,-0.316409,0.187133,-0.5,0.5,0.221486,-0.130993,2.44944,-1.79665,2.76585,-1.98378,2.9006,0.5
8.68054,-0.315589,0.188091,-0.5,0.5,0.220912,-0.131664,2.45026,-1.79569,2.76585,-1.98378,2.9006,0.5
8.69668,-0.314833,0.195057,-0.5,0.5,0.220383,-0.13654,2.45284,-1.79301,2.76768,-1.98807,2.88236,0.5
8.71689,-0.313739,0.196427,-0.5,0.5,0.219617,-0.137499,2.45394,-1.79164,2.76768,-1.98807,2.88236,0.5
8.7367,-0.312481,0.197654,-0.5,0.5,0.218736,-0.138358,2.4552,-1.79042,2.76768,-1.98807,2.88236,0.5
8.76042,-0.311377,0.209711,-0.5,0.5,0.217964,-0.146797,2.4566,-1.78932,2.76798,-1.99903,2.87471,0.5
8.77674,-0.309506,0.210859,-0.5,0.5,0.216654,-0.147602,2.45847,-1.78817,2.76798,-1.99903,2.87471,0.5
8.79665,-0.306945,0.212225,-0.5,0.5,0.214862,-0.148558,2.46103,-1.7868,2.76798,-1.99903,2.87471,0.5
8.81686,-0.311813,0.238141,-0.5,0.5,0.218269,-0.166699,2.46284,-1.78606,2.77466,-2.0242,2.85569,0.5
8.83755,-0.310816,0.238289,-0.5,0.5,0.217571,-0.166802,2.46384,-1.78591,2.77466,-2.0242,2.85569,0.5
8.85767,-0.320317,0.262861,-0.5,0.5,0.224222,-0.184003,2.46695,-1.78594,2.78726,-2.0488,2.80081,0.5
8.87666,-0.318293,0.262724,-0.5,0.5,0.222805,-0.183907,2.46897,-1.78608,2.78726,-2.0488,2.80081,0.5
8.897,-0.316435,0.262457,-0.5,0.5,0.221505,-0.18372,2.47083,-1.78634,2.78726,-2.0488,2.80081,0.5
8.91661,-0.323979,0.27461,-0.5,0.5,0.226785,-0.192227,2.47274,-1.78677,2.79672,-2.06138,2.81934,0.5
8.93658,-0.320525,0.273828,-0.5,0.5,0.224368,-0.19168,2.4762,-1.78755,2.79672,-2.06138,2.81934,0.5
8.95661,-0.318319,0.273693,-0.5,0.5,0.222823,-0.191585,2.4784,-1.78768,2.79672,-2.06138,2.81934,0.5
8.97772,-0.316088,0.273427,-0.5,0.5,0.221261,-0.191399,2.48063,-1.78795,2.79672,-2.06138,2.81934,0.5
8.99665,-0.308946,0.28085,-0.5,0.5,0.216262,-0.196595,2.48326,-1.78839,2.79221,-2.06924,2.7859,0.5
9.01722,-0.307768,0.280583,-0.5,0.5,0.215438,-0.196408,2.48444,-1.78866,2.79221,-2.06924,2.7859,0.5
9.04788,-0.284356,0.2883,-0.5,0.5,0.199049,-0.20181,2.48953,-1.78993,2.77389,-2.07823,2.74981,0.5
9.05659,-0.281477,0.287406,-0.5,0.5,0.197034,-0.201184,2.49241,-1.79082,2.77389,-2.07823,2.74981,0.5
9.08031,-0.280167,0.286989,-0.5,0.5,0.196117,-0.200892,2.49372,-1.79124,2.77389,-2.07823,2.74981,0.5
9.10419,-0.269914,0.297945,-0.5,0.5,0.18894,-0.208562,2.49635,-1.79223,2.76626,-2.09017,2.73379,0.5
9.1174,-0.267082,0.29687,-0.5,0.5,0.186957,-0.207809,2.49918,-1.7933,2.76626,-2.09017,2.73379,0.5
9.13921,-0.26029,0.299418,-0.5,0.5,0.182203,-0.209593,2.50205,-1.79521,2.76234,-2.09463,2.69093,0.5
9.1566,-0.258468,0.298052,-0.5,0.5,0.180928,-0.208636,2.50387,-1.79657,2.76234,-2.09463,2.69093,0.5
9.17651,-0.255268,0.295636,-0.5,0.5,0.178688,-0.206945,2.50707,-1.79899,2.76234,-2.09463,2.69093,0.5
9.19653,-0.255762,0.309391,-0.5,0.5,0.179034,-0.216573,2.50833,-1.80092,2.7641,-2.11031,2.72443,0.5
9.21752,-0.255027,0.307182,-0.5,0.5,0.178519,-0.215027,2.50907,-1.80313,2.7641,-2.11031,2.72443,0.5
9.2367,-0.248702,0.308501,-0.5,0.5,0.174091,-0.215951,2.50988,-1.80549,2.75858,-2.11399,2.70196,0.5
9.25669,-0.246984,0.30469,-0.5,0.5,0.172889,-0.213283,2.51159,-1.8093,2.75858,-2.11399,2.70196,0.5
9.27643,-0.24193,0.316431,-0.5,0.5,0.169351,-0.221502,2.51269,-1.8118,2.75462,-2.12824,2.69619,0.5
9.29644,-0.239904,0.312304,-0.5,0.5,0.167933,-0.218613,2.51472,-1.81593,2.75462,-2.12824,2.69619,0.5
9.31645,-0.238553,0.309563,-0.5,0.5,0.166987,-0.216694,2.51607,-1.81867,2.75462,-2.12824,2.69619,0.5
9.33645,-0.233853,0.322426,-0.5,0.5,0.163697,-0.225698,2.51681,-1.82171,2.75066,-2.14413,2.6661,0.5
9.35652,-0.232759,0.319145,-0.5,0.5,0.162931,-0.223401,2.5179,-1.82499,2.75066,-2.14413,2.6661,0.5
9.37942,-0.232261,0.317559,-0.5,0.5,0.162583,-0.222291,2.5184,-1.82658,2.75066,-2.14413,2.6661,0.5
9.40008,-0.236521,0.332376,-0.5,0.5,0.165565,-0.232663,2.51998,-1.83138,2.7565,-2.16376,2.64814,0.5
9.41646,-0.234586,0.327285,-0.5,0.5,0.16421,-0.229099,2.52191,-1.83647,2.7565,-2.16376,2.64814,0.5
9.43639,-0.233277,0.323987,-0.5,0.5,0.163294,-0.226791,2.52322,-1.83977,2.7565,-2.16376,2.64814,0.5
9.45653,-0.242428,0.33496,-0.5,0.5,0.1697,-0.234472,2.52374,-1.84114,2.76617,-2.1761,2.66542,0.5
9.4782,-0.241361,0.332118,-0.5,0.5,0.168953,-0.232483,2.5248,-1.84398,2.76617,-2.1761,2.66542,0.5
9.49647,-0.23867,0.326071,-0.5,0.5,0.167069,-0.22825,2.5275,-1.85002,2.76617,-2.1761,2.66542,0.5
9.51641,-0.248596,0.300105,-0.5,0.5,0.174017,-0.210074,2.52894,-1.85295,2.77754,-2.15306,2.61442,0.5
9.53659,-0.247627,0.298333,-0.5,0.5,0.173339,-0.208833,2.52991,-1.85473,2.77754,-2.15306,2.61442,0.5
9.55654,-0.247258,0.28157,-0.5,0.5,0.173081,-0.197099,2.53226,-1.85931,2.77951,-2.14088,2.58925,0.5
9.57989,-0.245985,0.278583,-0.5,0.5,0.17219,-0.195008,2.53353,-1.86229,2.77951,-2.14088,2.58925,0.5
9.59636,-0.244314,0.273897,-0.5,0.5,0.17102,-0.191728,2.5352,-1.86698,2.77951,-2.14088,2.58925,0.5
9.61639,-0.246448,0.260961,-0.5,0.5,0.172514,-0.182673,2.5363,-1.87005,2.78275,-2.13102,2.58186,0.5
9.63629,-0.245323,0.257868,-0.5,0.5,0.171726,-0.180508,2.53743,-1.87315,2.78275,-2.13102,2.58186,0.5
9.65621,-0.247733,0.247013,-0.5,0.5,0.173413,-0.172909,2.53962,-1.87817,2.78735,-2.12518,2.56459,0.5
9.67626,-0.247068,0.245426,-0.5,0.5,0.172948,-0.171798,2.54028,-1.87976,2.78735,-2.12518,2.56459,0.5
9.69637,-0.247888,0.236613,-0.5,0.5,0.173522,-0.165629,2.5419,-1.88445,2.78979,-2.12106,2.5395,0.5
9.71637,-0.247742,0.232333,-0.5,0.5,0.173419,-0.162633,2.54248,-1.88784,2.79022,-2.12017,2.53616,0.5
9.73659,-0.247228,0.229225,-0.5,0.5,0.17306,-0.160458,2.54299,-1.89095,2.79022,-2.12017,2.53616,0.5
9.75631,-0.245949,0.224246,-0.5,0.5,0.172165,-0.156973,2.54427,-1.89592,2.79022,-2.12017,2.53616,0.5
9.77631,-0.244498,0.222942,-0.5,0.5,0.171149,-0.156059,2.54473,-1.89747,2.78923,-2.12041,2.52386,0.5
9.79623,-0.243031,0.218132,-0.5,0.5,0.170122,-0.152692,2.5462,-1.90228,2.78923,-2.12041,2.52386,0.5
9.81632,-0.236501,0.215811,-0.5,0.5,0.165551,-0.151068,2.54757,-1.90514,2.78407,-2.12095,2.49641,0.5
9.83623,-0.235401,0.21391,-0.5,0.5,0.164781,-0.149737,2.54867,-1.90704,2.78407,-2.12095,2.49641,0.5
9.85636,-0.235229,0.209333,-0.5,0.5,0.16466,-0.146533,2.55077,-1.91014,2.786,-2.11948,2.49517,0.5
9.87633,-0.233757,0.207393,-0.5,0.5,0.16363,-0.145175,2.55224,-1.91208,2.786,-2.11948,2.49517,0.5
9.89632,-0.234894,0.204525,-0.5,0.5,0.164425,-0.143168,2.55301,-1.91305,2.7879,-2.11757,2.499,0.5
9.91625,-0.233,0.202339,-0.5,0.5,0.1631,-0.141637,2.5549,-1.91523,2.7879,-2.11757,2.499,0.5
9.93662,-0.227838,0.183339,-0.5,0.5,0.159486,-0.128337,2.55764,-1.91815,2.78548,-2.10149,2.47725,0.5
9.95806,-0.226546,0.181302,-0.5,0.5,0.158582,-0.126912,2.55893,-1.92018,2.78548,-2.10149,2.47725,0.5
9.97622,-0.226039,0.172143,-0.5,0.5,0.158227,-0.1205,2.5615,-1.92339,2.78754,-2.09553,2.44147,0.5
9.9962,-0.224356,0.170061,-0.5,0.5,0.157049,-0.119043,2.56318,-1.92547,2.78754,-2.09553,2.44147,0.5
10.0162,-0.222474,0.168031,-0.5,0.5,0.155731,-0.117622,2.56506,-1.9275,2.78754,-2.09553,2.44147,0.5
10.0363,-0.22357,0.164995,-0.5,0.5,0.156499,-0.115497,2.56632,-1.92875,2.78989,-2.09375,2.44205,0.5
10.0562,-0.219378,0.160845,-0.5,0.5,0.153565,-0.112591,2.57051,-1.9329,2.78989,-2.09375,2.44205,0.5
10.0761,-0.217387,0.153273,-0.5,0.5,0.152171,-0.107291,2.57163,-1.93392,2.78902,-2.08719,2.42537,0.5
10.0963,-0.215973,0.152059,-0.5,0.5,0.151181,-0.106441,2.57305,-1.93514,2.78902,-2.08719,2.42537,0.5
10.1163,-0.215987,0.144785,-0.5,0.5,0.151191,-0.101349,2.57747,-1.93899,2.79346,-2.08378,2.41275,0.5
10.1362,-0.214208,0.143349,-0.5,0.5,0.149945,-0.100344,2.57925,-1.94043,2.79346,-2.08378,2.41275,0.5
10.1568,-0.214004,0.13448,-0.5,0.5,0.149803,-0.0941361,2.58244,-1.94295,2.79645,-2.07744,2.41137,0.5
10.1773,-0.211871,0.132978,-0.5,0.5,0.148309,-0.0930844,2.58458,-1.94446,2.79645,-2.07744,2.41137,0.5
10.1965,-0.21025,0.13171,-0.5,0.5,0.147175,-0.0921968,2.5862,-1.94573,2.79645,-2.07744,2.41137,0.5
10.2161,-0.213769,0.120963,-0.5,0.5,0.149638,-0.084674,2.58722,-1.94684,2.80099,-2.0678,2.39396,0.5
10.236,-0.212823,0.120238,-0.5,0.5,0.148976,-0.0841663,2.58816,-1.94756,2.80099,-2.0678,2.39396,0.5
10.256,-0.207616,0.109569,-0.5,0.5,0.145331,-0.0766983,2.58948,-1.94848,2.79709,-2.05805,2.36238,0.5
10.2761,-0.206409,0.108732,-0.5,0.5,0.144486,-0.0761124,2.59069,-1.94932,2.79709,-2.05805,2.36238,0.5
10.2964,-0.207315,0.111185,-0.5,0.5,0.14512,-0.0778295,2.59139,-1.94974,2.7987,-2.06092,2.38043,0.5
10.3162,-0.203876,0.109362,-0.5,0.5,0.142713,-0.0765536,2.59483,-1.95156,2.7987,-2.06092,2.38043,0.5
10.3361,-0.191358,0.112821,-0.5,0.5,0.133951,-0.0789744,2.59591,-1.95186,2.78727,-2.06468,2.32413,0.5
10.3562,-0.190723,0.112659,-0.5,0.5,0.133506,-0.0788612,2.59654,-1.95202,2.78727,-2.06468,2.32413,0.5
10.3761,-0.188309,0.112016,-0.5,0.5,0.131816,-0.0784111,2.59896,-1.95267,2.78727,-2.06468,2.32413,0.5
10.396,-0.193922,0.11392,-0.5,0.5,0.135745,-0.0797437,2.60141,-1.9531,2.79533,-2.06702,2.33857,0.5
10.4161,-0.192136,0.113607,-0.5,0.5,0.134495,-0.079525,2.60319,-1.95341,2.79533,-2.06702,2.33857,0.5
10.4368,-0.190883,0.113292,-0.5,0.5,0.133618,-0.0793042,2.60445,-1.95372,2.79533,-2.06702,2.33857,0.5
10.4559,-0.183408,0.10566,-0.5,0.5,0.128386,-0.0739622,2.60755,-1.95449,2.79096,-2.06015,2.29512,0.5
10.478,-0.182312,0.105354,-0.5,0.5,0.127619,-0.0737475,2.60864,-1.9548,2.79096,-2.06015,2.29512,0.5
10.4962,-0.1773,0.104049,-0.5,0.5,0.12411,-0.0728346,2.61366,-1.95611,2.79096,-2.06015,2.29512,0.5
10.516,-0.173325,0.0934493,-0.5,0.5,0.121328,-0.0654145,2.61619,-1.95666,2.78952,-2.0501,2.30367,0.5
10.5359,-0.170687,0.0928934,-0.5,0.5,0.119481,-0.0650254,2.61883,-1.95721,2.78952,-2.0501,2.30367,0.5
10.5561,-0.169342,0.092615,-0.5,0.5,0.118539,-0.0648305,2.62017,-1.95749,2.78952,-2.0501,2.30367,0.5
10.5759,-0.16196,0.085903,-0.5,0.5,0.113372,-0.0601321,2.62321,-1.95814,2.78517,-2.04404,2.25513,0.5
10.5959,-0.15882,0.0848224,-0.5,0.5,0.111174,-0.0593757,2.62635,-1.95922,2.78517,-2.04404,2.25513,0.5
10.6159,-0.155174,0.0835752,-0.5,0.5,0.108622,-0.0585027,2.62999,-1.96047,2.78517,-2.04404,2.25513,0.5
10.6363,-0.15718,0.0825155,-0.5,0.5,0.110026,-0.0577608,2.63117,-1.96086,2.78835,-2.04337,2.24896,0.5
10.6559,-0.15349,0.0813977,-0.5,0.5,0.107443,-0.0569784,2.63487,-1.96197,2.78835,-2.04337,2.24896,0.5
10.6759,-0.149318,0.0802428,-0.5,0.5,0.104523,-0.0561699,2.63904,-1.96313,2.78835,-2.04337,2.24896,0.5
10.6961,-0.151454,0.0826709,-0.5,0.5,0.106018,-0.0578696,2.64146,-1.96358,2.79291,-2.04625,2.24807,0.5
10.7159,-0.150335,0.0825375,-0.5,0.5,0.105235,-0.0577762,2.64258,-1.96371,2.79291,-2.04625,2.24807,0.5
10.7369,-0.147596,0.080689,-0.5,0.5,0.103317,-0.0564823,2.64635,-1.96422,2.79395,-2.04491,2.23035,0.5
10.7558,-0.143934,0.0801968,-0.5,0.5,0.100754,-0.0561377,2.65001,-1.96471,2.79395,-2.04491,2.23035,0.5
10.7758,-0.142705,0.0800111,-0.5,0.5,0.0998937,-0.0560078,2.65124,-1.9649,2.79395,-2.04491,2.23035,0.5
10.7963,-0.141587,0.0784877,-0.5,0.5,0.0991106,-0.0549414,2.65542,-1.96543,2.797,-2.04392,2.21871,0.5
10.8159,-0.140302,0.0783073,-0.5,0.5,0.0982111,-0.0548151,2.6567,-1.96561,2.797,-2.04392,2.21871,0.5
10.8359,-0.136792,0.0786915,-0.5,0.5,0.0957547,-0.0550841,2.66021,-1.96523,2.797,-2.04392,2.21871,0.5
10.8558,-0.134173,0.0791291,-0.5,0.5,0.0939209,-0.0553904,2.66283,-1.96479,2.797,-2.04392,2.21871,0.5
10.876,-0.129292,0.071273,-0.5,0.5,0.0905041,-0.0498911,2.66641,-1.96411,2.79571,-2.03538,2.21325,0.5
10.8969,-0.0825844,0.0580318,-0.5,0.5,0.0578091,-0.0406222,2.66764,-1.9639,2.75023,-2.02193,2.17162,0.5
10.9158,-0.0785599,0.0585461,-0.5,0.5,0.054992,-0.0409823,2.67167,-1.96339,2.75023,-2.02193,2.17162,0.5
10.9358,-0.0759819,0.0588246,-0.5,0.5,0.0531873,-0.0411772,2.67425,-1.96311,2.75023,-2.02193,2.17162,0.5
10.9558,-0.074113,0.0593511,-0.5,0.5,0.0518791,-0.0415458,2.67792,-1.96317,2.75203,-2.02253,2.16053,0.5
10.9758,-0.0716596,0.0592921,-0.5,0.5,0.0501618,-0.0415045,2.68037,-1.96323,2.75203,-2.02253,2.16053,0.5
10.9963,-0.0701455,0.0591664,-0.5,0.5,0.0491018,-0.0414165,2.68189,-1.96336,2.75203,-2.02253,2.16053,0.5
11.0158,-0.061128,0.0582486,-0.5,0.5,0.0427896,-0.040774,2.68558,-1.96359,2.74671,-2.02184,2.13041,0.5
11.0361,-0.0570758,0.0578841,-0.5,0.5,0.0399531,-0.0405188,2.68963,-1.96396,2.74671,-2.02184,2.13041,0.5
11.0557,-0.0573637,0.0567018,-0.5,0.5,0.0401546,-0.0396913,2.69229,-1.96408,2.74965,-2.02078,2.12273,0.5
11.0759,-0.0560472,0.0566278,-0.5,0.5,0.039233,-0.0396394,2.6936,-1.96416,2.74965,-2.02078,2.12273,0.5
11.0957,-0.0531407,0.0517445,-0.5,0.5,0.0371985,-0.0362212,2.69758,-1.96446,2.75072,-2.01621,2.12867,0.5
11.1169,-0.0501939,0.0514188,-0.5,0.5,0.0351357,-0.0359932,2.70053,-1.96479,2.75072,-2.01621,2.12867,0.5
11.1357,-0.047767,0.0507689,-0.5,0.5,0.0334369,-0.0355382,2.70296,-1.96544,2.75072,-2.01621,2.12867,0.5
11.1557,-0.0284525,0.0357675,-0.5,0.5,0.0199168,-0.0250373,2.7069,-1.96646,2.73535,-2.00222,2.0974,0.5
11.1757,-0.0259806,0.0350427,-0.5,0.5,0.0181864,-0.0245299,2.70937,-1.96718,2.73535,-2.00222,2.0974,0.5
11.1957,-0.021902,0.0330203,-0.5,0.5,0.0153314,-0.0231142,2.71188,-1.96788,2.73378,-2.0009,2.06754,0.5
11.2164,-0.0211033,0.0326235,-0.5,0.5,0.0147723,-0.0228365,2.71268,-1.96828,2.73378,-2.0009,2.06754,0.5
11.2357,-0.0176207,0.0309426,-0.5,0.5,0.0123345,-0.0216598,2.71616,-1.96996,2.73378,-2.0009,2.06754,0.5
11.2557,-0.0188174,0.0296299,-0.5,0.5,0.0131722,-0.0207409,2.71789,-1.97079,2.73671,-2.00042,2.06925,0.5
11.2757,-0.0168104,0.0287312,-0.5,0.5,0.0117673,-0.0201118,2.7199,-1.97169,2.73671,-2.00042,2.06925,0.5
11.2966,-0.0150428,0.0278507,-0.5,0.5,0.0105299,-0.0194955,2.72166,-1.97257,2.73671,-2.00042,2.06925,0.5
11.316,-0.013507,0.0278611,-0.5,0.5,0.00945492,-0.0195028,2.72439,-1.97389,2.7379,-2.00175,2.05275,0.5
11.3369,-0.0118419,0.0269395,-0.5,0.5,0.00828934,-0.0188577,2.72606,-1.97481,2.7379,-2.00175,2.05275,0.5
11.3556,-0.0103947,0.0260154,-0.5,0.5,0.0072763,-0.0182108,2.7275,-1.97574,2.7379,-2.00175,2.05275,0.5
11.3756,-0.00664608,0.0242503,-0.5,0.5,0.00465225,-0.0169752,2.72898,-1.97663,2.73563,-2.00088,2.03752,0.5
11.3957,-0.00586621,0.0238248,-0.5,0.5,0.00410635,-0.0166774,2.72976,-1.97706,2.73563,-2.00088,2.03752,0.5
11.4169,0.00108849,0.0210632,-0.498911,0.5,-0.00076194,-0.0147443,2.73305,-1.97896,2.73196,-2.00002,2.0249,0.5
11.4356,0.00267564,0.0201712,-0.496236,0.5,-0.00187295,-0.0141198,2.73463,-1.97985,2.73196,-2.00002,2.0249,0.5
11.4555,0.0035647,0.0196568,-0.492671,0.5,-0.00249529,-0.0137598,2.73552,-1.98037,2.73196,-2.00002,2.0249,0.5
11.4778,0.00691311,0.020708,-0.485758,0.5,-0.00483917,-0.0144956,2.73754,-1.98146,2.73063,-2.00216,2.021,0.5
11.4956,0.00965826,0.0192212,-0.4761,0.5,-0.00676078,-0.0134549,2.74029,-1.98294,2.73063,-2.00216,2.021,0.5
11.5156,0.0124513,0.0175611,-0.463648,0.5,-0.00871593,-0.0122928,2.74308,-1.9846,2.73063,-2.00216,2.021,0.5
11.5359,0.014228,0.0165791,-0.44942,0.5,-0.00995962,-0.0116054,2.74486,-1.98559,2.73063,-2.00216,2.021,0.5
11.5603,0.00982178,0.0189097,-0.439599,0.5,-0.00687525,-0.0132368,2.74574,-1.98613,2.73592,-2.00504,2.0156,0.5
11.5765,0.0115482,0.0178427,-0.428051,0.5,-0.00808372,-0.0124899,2.74747,-1.98719,2.73592,-2.00504,2.0156,0.5
11.5958,0.0151607,0.0144063,-0.41289,0.5,-0.0106125,-0.0100844,2.75108,-1.99063,2.73592,-2.00504,2.0156,0.5
11.6155,0.0136262,0.0196606,-0.399264,0.5,-0.00953832,-0.0137624,2.75277,-1.99245,2.73915,-2.01211,1.99301,0.5
11.6355,0.0154887,0.0178262,-0.383775,0.5,-0.0108421,-0.0124783,2.75463,-1.99428,2.73915,-2.01211,1.99301,0.5
11.6555,0.0171903,0.0160682,-0.366585,0.5,-0.0120332,-0.0112477,2.75634,-1.99604,2.73915,-2.01211,1.99301,0.5
11.6755,0.0196303,0.0135276,-0.346954,0.5,-0.0137412,-0.00946932,2.75878,-1.99858,2.73915,-2.01211,1.99301,0.5
11.6955,0.058971,0.00630305,-0.287983,0.5,-0.0412797,-0.00441213,2.76048,-2.00035,2.70151,-2.00665,1.94645,0.5
11.7197,0.0594944,0.00472829,-0.228489,0.5,-0.0416461,-0.0033098,2.761,-2.00193,2.70151,-2.00665,1.94645,0.5
11.7355,0.0775178,-0.00289033,-0.150971,0.49711,-0.0542625,0.00202323,2.76145,-2.00355,2.68393,-2.00066,1.92321,0.5
11.7562,0.0781177,-0.00454543,-0.0728534,0.492564,-0.0546824,0.0031818,2.76205,-2.0052,2.68393,-2.00066,1.92321,0.5
11.7754,0.0788215,-0.00693391,0.00596814,0.48563,-0.0551751,0.00485374,2.76275,-2.00759,2.68393,-2.00066,1.92321,0.5
11.7954,0.0872491,-0.00686311,0.0932172,0.478767,-0.0610744,0.00480418,2.76324,-2.00911,2.67599,-2.00224,1.91251,0.5
11.8154,0.0877998,-0.00848889,0.181017,0.470278,-0.0614599,0.00594222,2.76379,-2.01073,2.67599,-2.00224,1.91251,0.5
11.8354,0.087344,-0.00937652,0.268361,0.460902,-0.0611408,0.00656357,2.76333,-2.01162,2.67599,-2.00224,1.91251,0.5
11.857,0.0956246,-0.00933028,0.363986,0.451572,-0.0669372,0.0065312,2.7631,-2.01206,2.66748,-2.00273,1.92108,0.5
11.8763,0.0950457,-0.0107496,0.459031,0.440822,-0.066532,0.00752471,2.76252,-2.01348,2.66748,-2.00273,1.92108,0.5
11.897,0.101123,-0.0133441,0.5,0.427478,-0.0707862,0.00934084,2.76206,-2.01439,2.66094,-2.00105,1.89394,0.5
11.9154,0.100343,-0.0147851,0.5,0.412693,-0.07024,0.0103495,2.76128,-2.01584,2.66094,-2.00105,1.89394,0.5
11.9358,0.0998622,-0.0158062,0.5,0.396887,-0.0699036,0.0110643,2.7608,-2.01686,2.66094,-2.00105,1.89394,0.5
11.9554,0.105261,-0.0176722,0.5,0.379214,-0.073683,0.0123706,2.75955,-2.01902,2.65428,-2.00135,1.89283,0.5
11.9755,0.104487,-0.0190858,0.5,0.360129,-0.0731406,0.0133601,2.75877,-2.02044,2.65428,-2.00135,1.89283,0.5
11.9954,0.112533,-0.0188993,0.5,0.341229,-0.0787733,0.0132295,2.75795,-2.02188,2.64542,-2.00298,1.87255,0.5
12.0154,0.111731,-0.0203048,0.5,0.320925,-0.0782114,0.0142133,2.75715,-2.02329,2.64542,-2.00298,1.87255,0.5
12.0353,0.110982,-0.0216852,0.5,0.299239,-0.0776872,0.0151797,2.7564,-2.02467,2.64542,-2.00298,1.87255,0.5
12.0569,0.124583,-0.0196961,0.5,0.279543,-0.0872084,0.0137873,2.75517,-2.02683,2.63059,-2.00714,1.85439,0.5
12.0752,0.123713,-0.0210806,0.5,0.258463,-0.0865991,0.0147564,2.7543,-2.02822,2.63059,-2.00714,1.85439,0.5
12.0954,0.122877,-0.0223786,0.5,0.236084,-0.086014,0.015665,2.75346,-2.02951,2.63059,-2.00714,1.85439,0.5
12.1154,0.139171,-0.0109467,0.5,0.225137,-0.0974195,0.00766271,2.75272,-2.03095,2.61355,-2.02,1.83781,0.5
12.1358,0.138667,-0.0115411,0.5,0.213596,-0.097067,0.00807877,2.75222,-2.03154,2.61355,-2.02,1.83781,0.5
12.1568,0.13732,-0.0130675,0.5,0.200529,-0.0961241,0.00914722,2.75087,-2.03307,2.61355,-2.02,1.83781,0.5
12.1754,0.148118,-0.0118605,0.5,0.188668,-0.103682,0.00830232,2.74986,-2.03411,2.60174,-2.02225,1.84242,0.5
12.1984,0.147154,-0.012919,0.5,0.175749,-0.103008,0.00904332,2.7489,-2.03517,2.60174,-2.02225,1.84242,0.5
12.2156,0.156179,-0.013844,0.5,0.161905,-0.109325,0.00969082,2.74728,-2.03671,2.5911,-2.02287,1.8315,0.5
12.2359,0.155039,-0.0149563,0.5,0.146949,-0.108528,0.0104694,2.74614,-2.03783,2.5911,-2.02287,1.8315,0.5
12.2553,0.153365,-0.0166702,0.5,0.130279,-0.107355,0.0116692,2.74447,-2.03954,2.5911,-2.02287,1.8315,0.5
12.276,0.164983,-0.0250075,0.5,0.105271,-0.115488,0.0175052,2.74337,-2.04058,2.57839,-2.01557,1.81962,0.5
12.2955,0.163867,-0.0260067,0.5,0.0792646,-0.114707,0.0182047,2.74226,-2.04158,2.57839,-2.01557,1.81962,0.5
12.3168,0.170514,-0.0305209,0.5,0.0487437,-0.11936,0.0213646,2.74166,-2.04214,2.57114,-2.01162,1.81097,0.5
12.3352,0.168066,-0.0324757,0.5,0.016268,-0.117646,0.022733,2.73921,-2.0441,2.57114,-2.01162,1.81097,0.5
