timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,above_ground_altitude,target_z
14.4561,0.12556,-0.115097,0.5,-0.5,-0.0878917,0.0805677,2.14394,1.38559,2.01838,1.50069,1.56206,0.5
14.4735,0.127267,-0.116188,0.5,-0.5,-0.089087,0.0813314,2.14565,1.3845,2.01838,1.50069,1.56206,0.5
14.4939,0.131967,-0.113826,0.5,-0.5,-0.0923768,0.0796782,2.14723,1.38354,2.01526,1.49736,1.54798,0.5
14.5137,0.133807,-0.113238,0.5,-0.5,-0.0936648,0.0792663,2.14907,1.38413,2.01526,1.49736,1.54798,0.5
14.536,0.156859,-0.11433,0.5,-0.5,-0.109802,0.0800309,2.15152,1.38506,1.99466,1.49939,1.52453,0.5
14.5537,0.158254,-0.113648,0.5,-0.5,-0.110778,0.0795536,2.15292,1.38574,1.99466,1.49939,1.52453,0.5
14.575,0.159574,-0.112911,0.5,-0.5,-0.111702,0.0790376,2.15424,1.38648,1.99466,1.49939,1.52453,0.5
14.5937,0.165268,-0.112375,0.5,-0.5,-0.115688,0.0786628,2.15541,1.38727,1.99014,1.49965,1.51318,0.5
14.6137,0.166222,-0.111546,0.5,-0.5,-0.116356,0.0780822,2.15636,1.3881,1.99014,1.49965,1.51318,0.5
14.6341,0.175101,-0.106154,0.5,-0.5,-0.122571,0.074308,2.15764,1.38901,1.98254,1.49517,1.49407,0.5
14.6537,0.175782,-0.105474,0.5,-0.5,-0.123047,0.0738321,2.15833,1.38969,1.98254,1.49517,1.49407,0.5
14.6736,0.176267,-0.104699,0.5,-0.5,-0.123387,0.0732893,2.15881,1.39047,1.98254,1.49517,1.49407,0.5
14.6937,0.176725,-0.103897,0.5,-0.5,-0.123707,0.0727276,2.15927,1.39127,1.98254,1.49517,1.49407,0.5
14.7135,0.181908,-0.101433,0.5,-0.5,-0.127335,0.0710029,2.15958,1.39207,1.97767,1.49351,1.48071,0.5
14.7336,0.19307,-0.104074,0.5,-0.5,-0.135149,0.0728521,2.15979,1.39342,1.96672,1.49749,1.45468,0.5
14.7536,0.193607,-0.103043,0.5,-0.5,-0.135525,0.0721302,2.16033,1.39445,1.96672,1.49749,1.45468,0.5
14.7736,0.19449,-0.101763,0.5,-0.5,-0.136143,0.0712344,2.16121,1.39573,1.96672,1.49749,1.45468,0.5
14.7937,0.199215,-0.0988882,0.5,-0.5,-0.13945,0.0692217,2.16202,1.39696,1.96281,1.49584,1.43626,0.5
14.8136,0.199905,-0.0976411,0.5,-0.5,-0.139933,0.0683488,2.16271,1.3982,1.96281,1.49584,1.43626,0.5
14.8336,0.203513,-0.0958383,0.5,-0.5,-0.142459,0.0670868,2.16342,1.40017,1.9599,1.49601,1.42645,0.5
14.8537,0.20391,-0.0945599,0.5,-0.5,-0.142737,0.0661919,2.16381,1.40145,1.9599,1.49601,1.42645,0.5
14.8736,0.207896,-0.0905809,0.5,-0.5,-0.145527,0.0634066,2.16407,1.40276,1.95617,1.49334,1.42057,0.5
14.8937,0.208834,-0.0889666,0.5,-0.5,-0.146184,0.0622766,2.165,1.40437,1.95617,1.49334,1.42057,0.5
14.9137,0.209891,-0.0864475,0.5,-0.5,-0.146924,0.0605132,2.16606,1.40689,1.95617,1.49334,1.42057,0.5
14.9337,0.209351,-0.084107,0.5,-0.5,-0.146546,0.0588749,2.16667,1.4085,1.95732,1.4926,1.39898,0.5
14.9536,0.209732,-0.0824434,0.5,-0.5,-0.146813,0.0577104,2.16705,1.41016,1.95732,1.4926,1.39898,0.5
14.9736,0.210096,-0.0808451,0.5,-0.5,-0.147067,0.0565916,2.16742,1.41176,1.95732,1.4926,1.39898,0.5
14.9938,0.210458,-0.0778398,0.5,-0.5,-0.147321,0.0544879,2.16773,1.41407,1.95727,1.49191,1.37603,0.5
15.0136,0.210452,-0.0762262,0.5,-0.5,-0.147316,0.0533583,2.16772,1.41568,1.95727,1.49191,1.37603,0.5
15.0336,0.210874,-0.0744782,0.5,-0.5,-0.147611,0.0521348,2.16815,1.41743,1.95727,1.49191,1.37603,0.5
15.054,0.210167,-0.0720312,0.5,-0.5,-0.147117,0.0504218,2.16856,1.41766,1.95839,1.48969,1.3489,0.5
15.0738,0.210785,-0.0714711,0.5,-0.5,-0.147549,0.0500298,2.16917,1.41822,1.95839,1.48969,1.3489,0.5
15.0937,0.211642,-0.0706636,0.5,-0.5,-0.14815,0.0494645,2.17003,1.41903,1.95839,1.48969,1.3489,0.5
15.1137,0.211253,-0.0666413,0.5,-0.5,-0.147877,0.0466489,2.17047,1.41958,1.95922,1.48622,1.3493,0.5
15.1338,0.211257,-0.0655031,0.5,-0.5,-0.14788,0.0458522,2.17048,1.42072,1.95922,1.48622,1.3493,0.5
15.1559,0.20763,-0.0598316,0.5,-0.5,-0.145341,0.0418821,2.17048,1.42178,1.96285,1.48161,1.31967,0.5
15.1736,0.207317,-0.0581712,0.5,-0.5,-0.145122,0.0407198,2.17017,1.42344,1.96285,1.48161,1.31967,0.5
15.1937,0.207053,-0.0571004,0.5,-0.5,-0.144937,0.0399702,2.1699,1.42451,1.96285,1.48161,1.31967,0.5
15.2136,0.204824,-0.0563948,0.5,-0.5,-0.143377,0.0394764,2.16953,1.42556,1.96471,1.48195,1.30489,0.5
15.2336,0.204377,-0.0553261,0.5,-0.5,-0.143064,0.0387283,2.16909,1.42663,1.96471,1.48195,1.30489,0.5
15.2537,0.203242,-0.0533498,0.5,-0.5,-0.14227,0.0373449,2.16805,1.42886,1.96481,1.48221,1.29482,0.5
15.2736,0.202475,-0.0517977,0.5,-0.5,-0.141733,0.0362584,2.16728,1.43041,1.96481,1.48221,1.29482,0.5
15.2936,0.201805,-0.0511623,0.5,-0.5,-0.141263,0.0358136,2.16633,1.43202,1.96453,1.48318,1.27968,0.5
15.3154,0.200878,-0.0496205,0.5,-0.5,-0.140614,0.0347344,2.16541,1.43356,1.96453,1.48318,1.27968,0.5
15.3336,0.20211,-0.0522451,0.5,-0.5,-0.141477,0.0365716,2.16439,1.43506,1.96228,1.48731,1.27817,0.5
15.3536,0.200886,-0.0507325,0.5,-0.5,-0.14062,0.0355127,2.16317,1.43657,1.96228,1.48731,1.27817,0.5
15.3736,0.199359,-0.0432563,0.5,-0.5,-0.139551,0.0302794,2.16183,1.43877,1.96247,1.48203,1.23669,0.5
15.3939,0.198867,-0.0417805,0.5,-0.5,-0.139207,0.0292463,2.16133,1.44025,1.96247,1.48203,1.23669,0.5
15.4136,0.198302,-0.0403625,0.5,-0.5,-0.138812,0.0282537,2.16077,1.44167,1.96247,1.48203,1.23669,0.5
15.4337,0.202017,-0.0452197,0.5,-0.5,-0.141412,0.0316538,2.15996,1.44314,1.95794,1.48836,1.228,0.5
15.4536,0.200855,-0.0432026,0.5,-0.5,-0.140598,0.0302418,2.1588,1.44516,1.95794,1.48836,1.228,0.5
15.4736,0.199965,-0.0419027,0.5,-0.5,-0.139975,0.0293319,2.15791,1.44646,1.95794,1.48836,1.228,0.5
15.4936,0.20109,-0.0428557,0.5,-0.5,-0.140763,0.029999,2.15679,1.44783,1.9557,1.49069,1.2066,0.5
15.5136,0.201092,-0.0424057,0.5,-0.5,-0.140764,0.029684,2.15679,1.44828,1.9557,1.49069,1.2066,0.5
15.5336,0.200959,-0.0419623,0.5,-0.5,-0.140671,0.0293736,2.15666,1.44872,1.9557,1.49069,1.2066,0.5
15.5536,0.200993,-0.0426142,0.5,-0.5,-0.140695,0.0298299,2.15612,1.4495,1.95513,1.49211,1.18169,0.5
15.5736,0.200605,-0.0421645,0.5,-0.5,-0.140424,0.0295152,2.15574,1.44995,1.95513,1.49211,1.18169,0.5
15.5944,0.199949,-0.0416933,0.5,-0.5,-0.139964,0.0291853,2.15508,1.45042,1.95513,1.49211,1.18169,0.5
15.6168,0.201014,-0.0398733,0.5,-0.5,-0.14071,0.0279113,2.15448,1.45086,1.95347,1.49074,1.15858,0.5
15.6336,0.199983,-0.039764,0.5,-0.5,-0.139988,0.0278348,2.15345,1.45097,1.95347,1.49074,1.15858,0.5
15.6537,0.199756,-0.040452,0.5,-0.5,-0.139829,0.0283164,2.15246,1.45109,1.95271,1.49154,1.14822,0.5
15.6744,0.198843,-0.0403642,0.5,-0.5,-0.13919,0.0282549,2.15155,1.45117,1.95271,1.49154,1.14822,0.5
15.6936,0.197862,-0.0402749,0.5,-0.5,-0.138503,0.0281924,2.15057,1.45126,1.95271,1.49154,1.14822,0.5
15.7137,0.197039,-0.03901,0.5,-0.5,-0.137927,0.027307,2.14935,1.45138,1.95231,1.49039,1.12964,0.5
15.7336,0.195249,-0.0388804,0.5,-0.5,-0.136674,0.0272163,2.14756,1.45151,1.95231,1.49039,1.12964,0.5
15.7536,0.199218,-0.0351927,0.5,-0.5,-0.139453,0.0246349,2.14657,1.45182,1.94735,1.48701,1.11396,0.5
15.7737,0.19823,-0.0346753,0.5,-0.5,-0.138761,0.0242727,2.14558,1.45234,1.94735,1.48701,1.11396,0.5
15.7937,0.197822,-0.0321523,0.5,-0.5,-0.138475,0.0225066,2.14461,1.45278,1.94679,1.48493,1.09154,0.5
15.8154,0.196212,-0.0314459,0.5,-0.5,-0.137349,0.0220121,2.143,1.45349,1.94679,1.48493,1.09154,0.5
15.8336,0.19671,-0.0321583,0.5,-0.5,-0.137697,0.0225108,2.14163,1.45395,1.94492,1.48611,1.07534,0.5
15.8584,0.19607,-0.0319428,0.5,-0.5,-0.137249,0.0223599,2.14099,1.45417,1.94492,1.48611,1.07534,0.5
15.8737,0.197765,-0.0306611,0.5,-0.5,-0.138435,0.0214628,2.13925,1.45455,1.94149,1.48521,1.06689,0.5
15.8954,0.196704,-0.0308284,0.5,-0.5,-0.137693,0.0215799,2.13819,1.45439,1.94149,1.48521,1.06689,0.5
15.9137,0.195208,-0.0310692,0.5,-0.5,-0.136645,0.0217484,2.13669,1.45414,1.94149,1.48521,1.06689,0.5
15.9338,0.197918,-0.0320197,0.5,-0.5,-0.138543,0.0224138,2.13535,1.454,1.93743,1.48602,1.05735,0.5
15.9536,0.196659,-0.0321482,0.5,-0.5,-0.137661,0.0225037,2.13409,1.45388,1.93743,1.48602,1.05735,0.5
15.9741,0.199238,-0.027876,0.5,-0.5,-0.139466,0.0195132,2.13344,1.45381,1.9342,1.48168,1.03199,0.5
15.9937,0.197128,-0.0280721,0.5,-0.5,-0.13799,0.0196504,2.13133,1.45361,1.9342,1.48168,1.03199,0.5
16.0136,0.200031,-0.026228,0.5,-0.5,-0.140022,0.0183596,2.12884,1.45346,1.92881,1.47969,1.02087,0.5
16.0338,0.198349,-0.0269094,0.5,-0.5,-0.138845,0.0188366,2.12716,1.45278,1.92881,1.47969,1.02087,0.5
16.0555,0.201079,-0.0233193,0.5,-0.5,-0.140756,0.0163235,2.12647,1.45249,1.92539,1.47581,0.999662,0.5
16.0742,0.200075,-0.0239471,0.5,-0.5,-0.140052,0.016763,2.12546,1.45186,1.92539,1.47581,0.999662,0.5
16.0938,0.198309,-0.0248332,0.5,-0.5,-0.138816,0.0173833,2.1237,1.45097,1.92539,1.47581,0.999662,0.5
16.1145,0.199485,-0.0233582,0.5,-0.5,-0.13964,0.0163507,2.12217,1.45044,1.92268,1.4738,0.988503,0.5
16.1336,0.198551,-0.0237517,0.5,-0.5,-0.138986,0.0166262,2.12123,1.45005,1.92268,1.4738,0.988503,0.5
16.1547,0.197718,-0.0228806,0.5,-0.5,-0.138402,0.0160164,2.12021,1.44969,1.92249,1.47257,0.978108,0.5
16.1737,0.196059,-0.0186035,0.5,-0.5,-0.137242,0.0130224,2.11887,1.44941,1.92281,1.46802,0.955682,0.5
16.1937,0.194173,-0.0190336,0.5,-0.5,-0.135921,0.0133235,2.11699,1.44898,1.92281,1.46802,0.955682,0.5
16.2137,0.192746,-0.0193154,0.5,-0.5,-0.134922,0.0135208,2.11556,1.4487,1.92281,1.46802,0.955682,0.5
16.2337,0.193795,-0.0191819,0.5,-0.5,-0.135656,0.0134273,2.11384,1.44846,1.92004,1.46764,0.944124,0.5
16.2537,0.192151,-0.0196067,0.5,-0.5,-0.134505,0.0137247,2.11219,1.44803,1.92004,1.46764,0.944124,0.5
16.2737,0.191622,-0.0203376,0.5,-0.5,-0.134135,0.0142363,2.11032,1.44742,1.9187,1.46776,0.932065,0.5
16.2937,0.188451,-0.0211594,0.5,-0.5,-0.131916,0.0148116,2.10715,1.4466,1.9187,1.46776,0.932065,0.5
16.3139,0.187243,-0.0193397,0.5,-0.5,-0.13107,0.0135378,2.10509,1.44609,1.91784,1.46543,0.918922,0.5
16.3337,0.185104,-0.0197898,0.5,-0.5,-0.129573,0.0138529,2.10295,1.44564,1.91784,1.46543,0.918922,0.5
16.3538,0.184297,-0.0180919,0.5,-0.5,-0.129008,0.0126643,2.10051,1.44521,1.91621,1.4633,0.897782,0.5
16.3737,0.180888,-0.0188281,0.5,-0.5,-0.126621,0.0131797,2.0971,1.44448,1.91621,1.4633,0.897782,0.5
16.3937,0.178476,-0.019409,0.5,-0.5,-0.124933,0.0135863,2.09469,1.44389,1.91621,1.4633,0.897782,0.5
16.4175,0.182932,-0.0197738,0.5,-0.5,-0.128053,0.0138417,2.0924,1.44333,1.90947,1.46311,0.887197,0.5
16.4338,0.180546,-0.0203223,0.5,-0.5,-0.126382,0.0142256,2.09002,1.44278,1.90947,1.46311,0.887197,0.5
16.4538,0.178113,-0.0208256,0.5,-0.5,-0.124679,0.0145779,2.08758,1.44228,1.90947,1.46311,0.887197,0.5
16.4738,0.176063,-0.0190072,0.5,-0.5,-0.123244,0.013305,2.08355,1.44158,1.90749,1.46058,0.863377,0.5
16.4937,0.172282,-0.01962,0.5,-0.5,-0.120597,0.013734,2.07977,1.44096,1.90749,1.46058,0.863377,0.5
16.5137,0.178061,-0.0165375,0.5,-0.5,-0.124643,0.0115762,2.07837,1.4408,1.90031,1.45734,0.852724,0.5
16.5336,0.174098,-0.015916,0.5,-0.5,-0.121868,0.0111412,2.07469,1.44035,1.90059,1.45627,0.831606,0.5
16.5538,0.171576,-0.0161187,0.5,-0.5,-0.120103,0.0112831,2.07217,1.44015,1.90059,1.45627,0.831606,0.5
16.5738,0.171899,-0.0139791,0.5,-0.5,-0.120329,0.00978536,2.06959,1.43994,1.89769,1.45391,0.818434,0.5
16.5937,0.169003,-0.0142183,0.5,-0.5,-0.118302,0.00995283,2.06669,1.4397,1.89769,1.45391,0.818434,0.5
16.6137,0.169342,-0.0127932,0.5,-0.5,-0.118539,0.00895526,2.06404,1.43949,1.8947,1.45228,0.812135,0.5
16.6356,0.1675,-0.0108404,0.5,-0.5,-0.11725,0.00758828,2.06128,1.43945,1.89378,1.45029,0.802341,0.5
16.6544,0.162981,-0.0106211,0.5,-0.5,-0.114087,0.00743474,2.05677,1.43967,1.89378,1.45029,0.802341,0.5
16.6755,0.16411,-0.00986812,0.5,-0.5,-0.114877,0.00690768,2.05391,1.43985,1.8898,1.44972,0.795148,0.5
16.6937,0.161243,-0.00966558,0.5,-0.5,-0.11287,0.00676591,2.05105,1.44006,1.8898,1.44972,0.795148,0.5
16.7138,0.161709,-0.00852722,0.5,-0.5,-0.113196,0.00596906,2.0479,1.44028,1.88619,1.4488,0.782954,0.5
16.7356,0.157238,-0.00825543,0.5,-0.5,-0.110067,0.0057788,2.04343,1.44055,1.88619,1.4488,0.782954,0.5
16.7537,0.15791,-0.00745338,0.5,-0.5,-0.110537,0.00521737,2.04014,1.44073,1.88223,1.44819,0.774347,0.5
16.7746,0.154762,-0.00730973,0.5,-0.5,-0.108334,0.00511681,2.03699,1.44088,1.88223,1.44819,0.774347,0.5
16.7938,0.152227,-0.00519125,0.5,-0.5,-0.106559,0.00363387,2.03386,1.44105,1.88164,1.44624,0.7691,0.5
16.8137,0.149033,-0.00506202,0.5,-0.5,-0.104323,0.00354342,2.03067,1.44118,1.88164,1.44624,0.7691,0.5
16.8337,0.149205,-0.00298963,0.5,-0.5,-0.104444,0.00209274,2.02557,1.44141,1.87636,1.4444,0.760291,0.5
16.8537,0.14601,-0.00280891,0.5,-0.5,-0.102207,0.00196624,2.02237,1.44159,1.87636,1.4444,0.760291,0.5
16.8737,0.145459,-0.00204876,0.5,-0.5,-0.101822,0.00143413,2.01891,1.44192,1.87345,1.44397,0.751424,0.5
16.8938,0.142306,-0.00164809,0.5,-0.5,-0.0996144,0.00115367,2.01576,1.44233,1.87345,1.44397,0.751424,0.5
16.9256,0.140708,-0.00144305,0.5,-0.5,-0.0984954,0.00101014,2.01416,1.44253,1.87345,1.44397,0.751424,0.5
16.9348,0.13364,-0.0012673,0.5,-0.5,-0.0935483,0.000887111,2.00753,1.44331,1.87389,1.44457,0.745225,0.5
16.9537,0.134669,-0.00211015,0.5,-0.5,-0.0942684,0.00147711,2.00434,1.44366,1.86967,1.44577,0.73547,0.5
16.974,0.131437,-0.0017319,0.5,-0.5,-0.0920057,0.00121233,2.0011,1.44404,1.86967,1.44577,0.73547,0.5
17.0054,0.121808,-0.00045081,0.5,-0.5,-0.0852658,0.000315567,1.99763,1.44443,1.87582,1.44488,0.719995,0.5
17.0137,0.117014,0.0001115,0.5,-0.499889,-0.08191,-7.80499e-05,1.99283,1.445,1.87582,1.44488,0.719995,0.5
17.0375,0.114142,9.23072e-05,0.5,-0.499796,-0.0798996,-6.4615e-05,1.98996,1.44498,1.87582,1.44488,0.719995,0.5
17.0561,0.106701,0.000315811,0.5,-0.49948,-0.0746909,-0.000221068,1.9884,1.44478,1.8817,1.44447,0.701474,0.5
17.0737,0.0979998,-0.000164472,0.5,-0.499645,-0.0685999,0.00011513,1.98461,1.44419,1.88661,1.44436,0.69637,0.5
17.0937,0.0954013,-0.000590287,0.5,-0.5,-0.0667809,0.000413201,1.98201,1.44377,1.88661,1.44436,0.69637,0.5
17.1144,0.0941088,-0.000234946,0.5,-0.5,-0.0658762,0.000164462,1.97791,1.44321,1.8838,1.44344,0.686474,0.5
17.134,0.091951,-0.0010408,0.5,-0.5,-0.0643657,0.00072856,1.97575,1.4424,1.8838,1.44344,0.686474,0.5
17.1565,0.091104,0.0021194,0.5,-0.497881,-0.0637728,-0.00148358,1.97468,1.442,1.88358,1.43989,0.678568,0.5
17.1738,0.0876172,0.00100479,0.5,-0.496876,-0.0613321,-0.000703355,1.9712,1.44089,1.88358,1.43989,0.678568,0.5
17.1964,0.0821599,0.00406429,0.5,-0.492812,-0.0575119,-0.002845,1.96903,1.44015,1.88687,1.43608,0.672319,0.5
17.2137,0.0787145,0.00298056,0.5,-0.489831,-0.0551001,-0.00208639,1.96558,1.43907,1.88687,1.43608,0.672319,0.5
17.2338,0.0679048,0.00544404,0.5,-0.484387,-0.0475334,-0.00381083,1.96343,1.43835,1.89553,1.4329,0.655846,0.5
17.2538,0.0621409,0.00559239,0.5,-0.478795,-0.0434987,-0.00391467,1.96135,1.43757,1.89921,1.43197,0.647597,0.5
17.2789,0.057954,0.00670011,0.5,-0.472094,-0.0405678,-0.00469008,1.95906,1.43672,1.90111,1.43002,0.640134,0.5
17.2937,0.0548897,0.00547631,0.5,-0.466618,-0.0384228,-0.00383342,1.956,1.4355,1.90111,1.43002,0.640134,0.5
17.3166,0.0528303,0.00471599,0.5,-0.461902,-0.0369812,-0.00330119,1.95394,1.43474,1.90111,1.43002,0.640134,0.5
17.3337,0.0532061,0.00832165,0.5,-0.453581,-0.0372442,-0.00582515,1.95167,1.43403,1.89847,1.42571,0.631079,0.5
17.3549,0.0511784,0.00764097,0.5,-0.44594,-0.0358249,-0.00534868,1.94965,1.43335,1.89847,1.42571,0.631079,0.5
17.3738,0.0468827,0.00918048,0.5,-0.436759,-0.0328179,-0.00642634,1.947,1.43188,1.90011,1.4227,0.623449,0.5
17.3966,0.0424238,0.0118753,0.5,-0.424884,-0.0296966,-0.00831269,1.94565,1.43031,1.90323,1.41843,0.615705,0.5
17.4153,0.0411934,0.0103607,0.5,-0.414523,-0.0288354,-0.0072525,1.94442,1.42879,1.90323,1.41843,0.615705,0.5
17.4337,0.0339845,0.0128342,0.5,-0.401689,-0.0237892,-0.00898395,1.94318,1.42735,1.9092,1.41452,0.609027,0.5
17.4538,0.0325272,0.0113752,0.5,-0.390314,-0.022769,-0.00796265,1.94173,1.42589,1.9092,1.41452,0.609027,0.5
17.4738,0.0252343,0.010497,0.5,-0.379817,-0.017664,-0.00734789,1.93982,1.42384,1.91458,1.41334,0.601891,0.5
17.4938,0.0210122,0.0099767,0.5,-0.36984,-0.0147085,-0.00698369,1.93834,1.42251,1.91733,1.41253,0.593757,0.5
17.5138,0.0197242,0.0085767,0.5,-0.361263,-0.013807,-0.00600369,1.93705,1.42111,1.91733,1.41253,0.593757,0.5
17.5337,0.01687,0.00879448,0.5,-0.352469,-0.011809,-0.00615614,1.93577,1.41978,1.9189,1.41099,0.586128,0.5
17.5537,0.0137366,0.00878677,0.5,-0.343682,-0.00961564,-0.00615074,1.93453,1.41854,1.92079,1.40975,0.578533,0.5
17.5738,0.0123549,0.0075793,0.5,-0.336103,-0.00864841,-0.00530551,1.93315,1.41733,1.92079,1.40975,0.578533,0.5
17.594,0.0104668,0.00578866,0.5,-0.330314,-0.00732678,-0.00405206,1.93126,1.41554,1.92079,1.40975,0.578533,0.5
17.6137,0.00932851,0.0106872,0.5,-0.319627,-0.00652996,-0.00748107,1.93061,1.41495,1.92128,1.40426,0.572281,0.5
17.6338,0.00294335,0.00927102,0.5,-0.310356,-0.00206034,-0.00648971,1.92919,1.41375,1.92625,1.40448,0.564378,0.5
17.6537,-0.00157662,0.00873461,0.498423,-0.301621,0.00110363,-0.00611423,1.92678,1.41166,1.92836,1.40292,0.555734,0.5
17.6741,-0.00217922,0.00822797,0.496244,-0.293393,0.00152546,-0.00575958,1.92618,1.41115,1.92836,1.40292,0.555734,0.5
17.6944,-0.00597385,0.00719278,0.49027,-0.2862,0.0041817,-0.00503494,1.92419,1.40965,1.93016,1.40245,0.549174,0.5
17.7149,-0.00715868,0.00625532,0.483112,-0.279945,0.00501107,-0.00437872,1.923,1.40871,1.93016,1.40245,0.549174,0.5
17.7337,-0.0122035,0.00657326,0.470908,-0.273372,0.00854248,-0.00460128,1.92184,1.40783,1.93405,1.40125,0.541011,0.5
17.7538,-0.0140581,0.00497502,0.45685,-0.268397,0.00984065,-0.00348252,1.91999,1.40623,1.93405,1.40125,0.541011,0.5
17.7738,-0.0179273,0.00460888,0.438923,-0.263788,0.0125491,-0.00322622,1.91848,1.40423,1.93641,1.39962,0.533987,0.5
17.7937,-0.0184335,0.00394811,0.420489,-0.25984,0.0129034,-0.00276367,1.91798,1.40357,1.93641,1.39962,0.533987,0.5
17.8168,-0.021087,0.00540997,0.399402,-0.25443,0.0147609,-0.00378698,1.91684,1.40225,1.93793,1.39684,0.526339,0.5
17.8343,-0.0225815,0.00357105,0.376821,-0.250859,0.015807,-0.00249973,1.91535,1.40041,1.93793,1.39684,0.526339,0.5
17.8538,-0.0246523,0.00535128,0.352168,-0.245508,0.0172566,-0.0037459,1.91428,1.39919,1.93893,1.39384,0.520369,0.5
17.8737,-0.0280295,0.00650324,0.324139,-0.239004,0.0196207,-0.00455227,1.91326,1.39798,1.94129,1.39148,0.512124,0.5
17.9008,-0.0285369,0.00591161,0.295602,-0.233093,0.0199758,-0.00413812,1.91276,1.39739,1.94129,1.39148,0.512124,0.5
17.9144,-0.0288752,0.00784946,0.266727,-0.225243,0.0202127,-0.00549462,1.91122,1.39567,1.9401,1.38782,0.504593,0.5
17.9339,-0.0304531,0.00622357,0.236274,-0.21902,0.0213172,-0.0043565,1.90965,1.39404,1.9401,1.38782,0.504593,0.5
17.9541,-0.0313759,0.00705605,0.204898,-0.211964,0.0219631,-0.00493923,1.90866,1.39301,1.94003,1.38595,0.496817,0.5
17.974,-0.0324017,0.00600045,0.172496,-0.205963,0.0226812,-0.00420032,1.90763,1.39195,1.94003,1.38595,0.496817,0.5
17.9938,-0.0333916,0.00500589,0.139104,-0.200957,0.0233741,-0.00350412,1.90664,1.39096,1.94003,1.38595,0.496817,0.5
18.0137,-0.0339997,0.00725683,0.105105,-0.193701,0.0237998,-0.00507978,1.90524,1.38956,1.93924,1.3823,0.489201,0.5
18.0338,-0.0349786,0.00623342,0.0701261,-0.187467,0.024485,-0.00436339,1.90426,1.38854,1.93924,1.3823,0.489201,0.5
18.0539,-0.043448,0.00628735,0.0266782,-0.18118,0.0304136,-0.00440115,1.90339,1.38751,1.94684,1.38122,0.468015,0.5
18.0744,-0.0438521,0.00579096,-0.0171739,-0.175389,0.0306965,-0.00405368,1.90299,1.38701,1.94684,1.38122,0.468015,0.5
18.094,-0.0442798,0.00529601,-0.0614537,-0.170093,0.0309959,-0.0037072,1.90256,1.38652,1.94684,1.38122,0.468015,0.5
18.114,-0.0462756,0.00283922,-0.107729,-0.167254,0.0323929,-0.00198746,1.90056,1.38406,1.94684,1.38122,0.468015,0.5
18.1339,-0.0468529,0.00173475,-0.154582,-0.165519,0.0327971,-0.00121432,1.89998,1.38296,1.94684,1.38122,0.468015,0.5
18.1538,-0.0473466,0.000462667,-0.201929,-0.165056,0.0331426,-0.000323867,1.89949,1.38169,1.94684,1.38122,0.468015,0.5
18.1738,-0.0477772,-0.000688776,-0.249706,-0.165745,0.033444,0.000482143,1.89906,1.38053,1.94684,1.38122,0.468015,0.5
18.1939,-0.0481948,-0.00177966,-0.297901,-0.167525,0.0337363,0.00124576,1.89864,1.37944,1.94684,1.38122,0.468015,0.5
18.2138,-0.0488598,-0.00341521,-0.346761,-0.17094,0.0342019,0.00239065,1.89798,1.37781,1.94684,1.38122,0.468015,0.5
18.2339,-0.0492539,-0.00442837,-0.396015,-0.175368,0.0344778,0.00309986,1.89758,1.37679,1.94684,1.38122,0.468015,0.5
18.2538,-0.0497286,-0.00528489,-0.445743,-0.180653,0.03481,0.00369942,1.89711,1.37594,1.94684,1.38122,0.468015,0.5
18.2756,-0.0503337,-0.00605629,-0.496077,-0.186709,0.0352336,0.00423941,1.8965,1.37517,1.94684,1.38122,0.468015,0.5
18.2942,-0.0511529,-0.00713144,-0.5,-0.193841,0.0358071,0.00499201,1.89568,1.37409,1.94684,1.38122,0.468015,0.5
18.3138,-0.0517175,-0.0079404,-0.5,-0.201781,0.0362023,0.00555828,1.89512,1.37328,1.94684,1.38122,0.468015,0.5
18.3337,-0.0522602,-0.00868164,-0.5,-0.210463,0.0365821,0.00607715,1.89458,1.37254,1.94684,1.38122,0.468015,0.5
18.3538,-0.0528641,-0.00940679,-0.5,-0.21987,0.0370048,0.00658475,1.89397,1.37182,1.94684,1.38122,0.468015,0.5
18.3738,-0.0535036,-0.0101918,-0.5,-0.230061,0.0374525,0.00713425,1.89333,1.37103,1.94684,1.38122,0.468015,0.5
18.3938,-0.05339,-0.0120131,-0.5,-0.242074,0.037373,0.00840914,1.89345,1.36921,1.94684,1.38122,0.468015,0.5
18.4139,-0.05334,-0.0138011,-0.5,-0.255876,0.037338,0.00966076,1.8935,1.36742,1.94684,1.38122,0.468015,0.5
18.4339,-0.0533419,-0.0144374,-0.5,-0.270313,0.0373393,0.0101062,1.8935,1.36678,1.94684,1.38122,0.468015,0.5
18.4538,-0.0532955,-0.0155516,-0.5,-0.285864,0.0373068,0.0108861,1.89354,1.36567,1.94684,1.38122,0.468015,0.5
18.4738,-0.0532923,-0.0166548,-0.5,-0.302519,0.0373046,0.0116584,1.89354,1.36457,1.94684,1.38122,0.468015,0.5
18.4951,-0.0532615,-0.018372,-0.5,-0.320891,0.0372831,0.0128604,1.89358,1.36285,1.94684,1.38122,0.468015,0.5
18.5137,-0.0532181,-0.0196153,-0.5,-0.340507,0.0372527,0.0137307,1.89362,1.36161,1.94684,1.38122,0.468015,0.5
